"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.325177487E1	1.161211537E1	1.405814777E0	-5.506462728E0	1.292821219E1
1.326170787E1	1.141544427E1	1.090241425E0	-7.275470581E0	1.358062835E1
1.327164088E1	1.056776523E1	3.261810780E-2	-8.492166231E0	1.355712408E1
1.328157387E1	9.287390483E0	-1.806273327E0	-9.322036990E0	1.328226709E1
1.329150687E1	8.098308894E0	-3.649114265E0	-9.487331344E0	1.299646482E1
1.330143987E1	6.556276504E0	-4.885686939E0	-9.096961287E0	1.223149227E1
1.331137288E1	5.232642882E0	-5.610151404E0	-8.837376487E0	1.170271650E1
1.332130587E1	4.288611669E0	-6.139210399E0	-8.074110777E0	1.101241841E1
1.333123887E1	3.479289195E0	-6.331417733E0	-7.369914224E0	1.032026838E1
1.334117188E1	3.518222880E0	-6.351226346E0	-6.376865217E0	9.663352334E0
1.335110487E1	3.358146873E0	-6.475177377E0	-5.195990195E0	8.955634350E0
1.336103787E1	3.626697502E0	-6.430232170E0	-4.359354792E0	8.573493729E0
1.337097088E1	3.783307864E0	-6.218298669E0	-4.526564695E0	8.571490224E0
1.338090387E1	4.090609159E0	-5.832769521E0	-5.324943520E0	8.894341295E0
1.339083687E1	4.491990108E0	-4.724848455E0	-6.402530401E0	9.137535969E0
1.340076988E1	4.070055027E0	-3.822924796E0	-7.687905691E0	9.501789086E0
1.341070288E1	3.173398832E0	-3.695706925E0	-8.584159305E0	9.869979777E0
1.342063587E1	2.358264226E0	-3.581234815E0	-8.768920795E0	9.761179481E0
1.343056887E1	1.761247428E0	-3.332969055E0	-8.900832226E0	9.666203471E0
1.344050188E1	1.384879698E0	-3.045438073E0	-8.345636761E0	8.991231160E0
1.345043487E1	8.200570849E-1	-2.981761894E0	-7.424330167E0	8.042641111E0
1.346036787E1	1.886636290E-1	-3.161481330E0	-7.140235008E0	7.811114782E0
1.347030088E1	9.508683622E-2	-3.023756597E0	-7.008928764E0	7.633952311E0
1.348023387E1	7.072382748E-2	-2.444008673E0	-7.150008629E0	7.556507371E0
1.349016687E1	2.869298887E-1	-1.863347415E0	-6.942219050E0	7.193663718E0
1.350009988E1	6.547823185E-1	-1.357366794E0	-6.346922795E0	6.523389722E0
1.351003287E1	1.014977819E0	-1.144812904E0	-5.772873568E0	5.972172619E0
1.351996587E1	1.646536167E0	-1.189656955E0	-5.114382945E0	5.503024435E0
1.352989887E1	2.169142175E0	-1.894692291E0	-4.504183307E0	5.346279447E0
1.353983188E1	1.962617349E0	-3.164068138E0	-4.601237732E0	5.919001833E0
1.354976487E1	1.193064712E0	-4.662328856E0	-4.933290583E0	6.891884340E0
1.355969787E1	-8.090382993E-2	-5.614966001E0	-4.709813510E0	7.329169934E0
1.356963088E1	-7.657355744E-1	-5.632184297E0	-4.196374766E0	7.065225552E0
1.357956387E1	-5.263838947E-1	-4.914384781E0	-4.017861026E0	6.369573377E0
1.358949687E1	6.395462286E-1	-4.113251917E0	-4.382851828E0	6.044605104E0
1.359942988E1	2.511231188E0	-3.560195948E0	-4.454523489E0	6.230895344E0
1.360936287E1	3.752199799E0	-3.611100639E0	-4.013040581E0	6.574461641E0
1.361929587E1	4.257916126E0	-4.674933114E0	-3.612719733E0	7.282622688E0
1.362922887E1	3.922038610E0	-6.245623877E0	-3.137910034E0	8.014779090E0
1.363916188E1	3.605339377E0	-7.360643463E0	-1.881922265E0	8.409469402E0
1.364909487E1	2.771455674E0	-8.010460911E0	1.590629768E-1	8.477838851E0
1.365902787E1	1.004433243E0	-8.189043648E0	2.846385403E0	8.727613183E0
1.366896088E1	-4.770386571E-1	-7.573538246E0	4.202830092E0	8.674665886E0
1.367889387E1	-5.153826508E-1	-6.729205568E0	4.264823442E0	7.983517135E0
1.368882687E1	7.763143569E-2	-5.715415903E0	3.771282772E0	6.847961692E0
1.369875988E1	5.483181162E-1	-4.538400044E0	3.350639926E0	5.667849295E0
1.370869287E1	1.153275725E0	-3.875543305E0	3.484310784E0	5.337630790E0
1.371862587E1	1.492748255E0	-3.731180229E0	4.727250491E0	6.204587050E0
1.372855887E1	1.595655450E0	-3.706805525E0	6.776920602E0	7.887532971E0
1.373849188E1	1.273845751E0	-3.260473521E0	9.435449585E0	1.006385013E1
1.374842487E1	8.439416452E-1	-2.445613734E0	1.181981549E1	1.209964058E1
1.375835787E1	6.923538950E-1	-2.174202940E0	1.284800158E1	1.304904813E1
1.376829088E1	6.412369511E-1	-2.539157782E0	1.286087832E1	1.312481231E1
1.377822387E1	1.123928404E-1	-2.792712057E0	1.305062515E1	1.334656096E1
1.378815687E1	-1.205808134E0	-4.229396624E0	1.170942006E1	1.250808887E1
1.379808988E1	-2.700160573E0	-6.428454031E0	8.367055112E0	1.089144158E1
1.380802287E1	-4.186610500E0	-7.709190141E0	5.556569858E0	1.038435307E1
1.381795587E1	-5.353920566E0	-8.379511435E0	3.186531971E0	1.044196645E1
1.382788888E1	-6.032703951E0	-8.067205800E0	1.354718883E0	1.016408331E1
1.383782188E1	-6.333077173E0	-6.948782550E0	-2.405053353E-1	9.404854503E0
1.384775487E1	-6.152119882E0	-5.521895285E0	-1.583872726E0	8.417158629E0
1.385768787E1	-5.865599883E0	-4.216164375E0	-1.699612366E0	7.420915457E0
1.386762088E1	-5.359830932E0	-3.924880357E0	-1.101138296E0	6.733868055E0
1.387755387E1	-3.936512223E0	-3.183813016E0	-4.080338379E-1	5.079299697E0
1.388748687E1	-3.507200879E0	-1.445339031E0	-1.068062790E0	3.940840144E0
1.389741988E1	-3.844172993E0	-1.202596843E-2	-2.087483177E0	4.374402433E0
1.390735287E1	-3.350754531E0	-1.081588715E-1	-1.885870305E0	3.846525845E0
1.391728587E1	-3.699298870E0	-1.212942614E0	-1.099698712E0	4.045414586E0
1.392721888E1	-3.689578459E0	-2.159460648E0	4.514407164E-1	4.298843823E0
1.393715187E1	-2.418534109E0	-2.852454228E0	2.446230615E0	4.468763429E0
1.394708487E1	-1.340688781E0	-2.912001103E0	3.833774890E0	4.997502050E0
1.395701737E1	4.584497738E-1	-2.130324265E0	3.249580159E0	3.912573178E0
1.396695038E1	2.297912482E0	-5.881448177E-1	7.173872870E-1	2.478096169E0
1.397688337E1	2.617405515E0	1.159409308E-1	-1.935537139E0	3.257385139E0
1.398681637E1	2.512717550E0	8.385784328E-3	-3.740846261E0	4.506412160E0
1.399674938E1	2.522363117E0	-2.706929018E-1	-4.554212084E0	5.213102536E0
1.400668237E1	2.749749055E0	-5.439593093E-1	-4.113646020E0	4.977860501E0
1.401661537E1	2.709734804E0	-4.564048563E-1	-2.603952241E0	3.785701438E0
1.402654838E1	3.054416472E0	-5.336739108E-1	-9.523073620E-1	3.243633324E0
1.403648137E1	3.946778179E0	-1.133499857E0	4.341271108E-1	4.129206494E0
1.404641437E1	4.424926053E0	-1.412442157E0	9.011249292E-1	4.731489148E0
1.405634737E1	4.829045253E0	-1.394404959E0	8.639103252E-1	5.100037676E0
1.406628038E1	5.044421010E0	-1.497206904E0	2.323373598E-1	5.267047796E0
1.407621337E1	5.027424908E0	-1.533774367E0	-6.950474149E-1	5.301938884E0
1.408614637E1	5.223266287E0	-1.690251120E0	-1.302029915E0	5.642228412E0
1.409607938E1	5.416251885E0	-1.970995824E0	-1.192397837E0	5.885781310E0
1.410601237E1	5.693045041E0	-2.399743497E0	-9.644748330E-1	6.252978682E0
1.411594537E1	5.698915645E0	-3.056515623E0	-1.287594601E0	6.593771845E0
1.412587838E1	4.850934305E0	-3.275432746E0	-2.609795948E0	6.408670548E0
1.413581137E1	4.126321029E0	-3.119716130E0	-4.375899489E0	6.775518453E0
1.414574437E1	3.264546107E0	-2.919556291E0	-5.441924086E0	6.985385313E0
1.415567738E1	1.917893166E0	-2.928549893E0	-6.170899969E0	7.094696970E0
1.416561037E1	1.241819381E0	-2.893494081E0	-6.175394724E0	6.931805203E0
1.417554337E1	8.209502470E-1	-2.687057548E0	-5.852582227E0	6.492068722E0
1.418547637E1	6.643401772E-1	-2.327066699E0	-5.788409035E0	6.273935484E0
1.419540938E1	5.554615134E-1	-2.038489065E0	-5.725339213E0	6.102743995E0
1.420534237E1	6.782518727E-1	-1.651753052E0	-5.693835000E0	5.967249848E0
1.421527537E1	1.263200310E0	-1.037032347E0	-5.603328288E0	5.836814115E0
1.422520838E1	1.440089693E0	-5.362668586E-1	-6.139350733E0	6.328749314E0
1.423514137E1	2.051183955E0	2.239775956E-2	-6.639000573E0	6.948682312E0
1.424507437E1	2.679222863E0	5.689147872E-1	-6.881437243E0	7.406488893E0
1.425500738E1	3.097482385E0	8.870331395E-1	-7.225091556E0	7.910952718E0
1.426494037E1	3.762051481E0	8.590629834E-1	-7.346527115E0	8.298342076E0
1.427487337E1	3.565649647E0	8.779950982E-1	-7.355741158E0	8.221414767E0
1.428480637E1	2.762303904E0	1.003061194E0	-6.859149996E0	7.462197618E0
1.429473938E1	2.134731311E0	4.593946838E-1	-6.565875294E0	6.919453708E0
1.430467237E1	1.547781811E0	-1.183891600E-1	-6.476212919E0	6.659653017E0
1.431460537E1	1.000785457E0	-4.784338027E-1	-6.371473500E0	6.467313584E0
1.432453838E1	6.124262577E-1	-5.374398100E-1	-5.725839150E0	5.783523272E0
1.433447137E1	4.728087813E-1	-3.110999393E-1	-4.557165513E0	4.592176916E0
1.434440437E1	2.096840769E-2	7.500223517E-2	-3.628165737E0	3.629001464E0
1.435433738E1	-5.212322053E-1	5.630324882E-1	-3.251478165E0	3.340778180E0
1.436427037E1	-2.445486850E-1	9.317193156E-1	-3.629993577E0	3.755630215E0
1.437420337E1	2.345005372E-1	8.675589877E-1	-4.689344162E0	4.774683002E0
1.438413637E1	3.466074488E-1	6.910806638E-1	-5.336764251E0	5.392474560E0
1.439406938E1	4.721755278E-1	4.813612112E-1	-5.182720524E0	5.226399370E0
1.440400237E1	5.165781140E-1	2.268743062E-1	-5.113444467E0	5.144476574E0
1.441393537E1	5.113460255E-1	1.428164881E-1	-5.012757168E0	5.040794157E0
1.442386838E1	5.582494658E-1	-3.686707476E-1	-4.727696049E0	4.774795338E0
1.443380137E1	2.851687074E-1	-1.523664531E0	-4.436544471E0	4.699553344E0
1.444373437E1	1.259958029E-2	-2.525586980E0	-3.707037660E0	4.485630006E0
1.445366738E1	-9.380980432E-2	-2.697336660E0	-3.161208265E0	4.156640835E0
1.446360037E1	4.690811813E-2	-2.318896385E0	-2.899408540E0	3.712957136E0
1.447353337E1	1.198706691E0	-2.121318237E0	-2.736690468E0	3.664200255E0
1.448346637E1	2.948511118E0	-2.380437452E0	-2.181663403E0	4.372625696E0
1.449339938E1	4.116869005E0	-2.667001013E0	-1.238127449E0	5.059097191E0
1.450333237E1	4.516319203E0	-3.072159848E0	-7.593784815E-1	5.514704068E0
1.451326537E1	4.314247617E0	-3.541153321E0	-9.595456302E-1	5.663322978E0
1.452319838E1	3.677363625E0	-4.475039323E0	-1.412443473E0	5.961876947E0
1.453313137E1	2.534506322E0	-5.838180535E0	-1.010340393E0	6.444289097E0
1.454306437E1	7.921573877E-1	-6.776461596E0	1.145288867E0	6.918065602E0
1.455299738E1	-1.018456913E0	-7.022269186E0	3.639499395E0	7.974677101E0
1.456293037E1	-2.355091527E0	-6.977477760E0	5.457554278E0	9.166054260E0
1.457286337E1	-2.384681508E0	-6.421611035E0	6.148247271E0	9.204604211E0
1.458279638E1	-1.625804425E0	-5.142349593E0	5.747653942E0	7.881784392E0
1.459272937E1	-6.225855757E-1	-3.984656150E0	4.933182995E0	6.371922151E0
1.460266237E1	5.218259901E-2	-3.028297545E0	4.403032324E0	5.344155938E0
1.461259537E1	8.410518050E-2	-2.298534626E0	4.381216362E0	4.948271609E0
1.462252838E1	-5.251434079E-1	-2.102358786E0	5.014302587E0	5.462501121E0
1.463246137E1	-1.236797500E0	-2.344294351E0	6.029688542E0	6.586541427E0
1.464239437E1	-1.784314694E0	-2.427129516E0	6.960230813E0	7.584164396E0
1.465232738E1	-2.191108410E0	-2.492162541E0	7.019111105E0	7.764003536E0
1.466226037E1	-2.491323758E0	-2.771901524E0	6.254295883E0	7.280545935E0
1.467219337E1	-2.604451593E0	-3.035767947E0	4.930623668E0	6.349023932E0
1.468212638E1	-2.633988803E0	-3.352535301E0	2.788015573E0	5.094155552E0
1.469205937E1	-2.315638901E0	-3.467146282E0	1.017602634E0	4.291713176E0
1.470199237E1	-2.139557018E0	-2.470790675E0	-6.139591053E-1	3.325576127E0
1.471192537E1	-1.868559038E0	-6.837103216E-1	-2.410273747E0	3.125442724E0
1.472185838E1	-1.354590536E0	3.948342602E-1	-3.457083516E0	3.733930376E0
1.473179137E1	-9.845576799E-1	3.957093691E-1	-3.416047172E0	3.577054377E0
1.474172437E1	-6.132512999E-1	-2.531771287E-2	-2.642483053E0	2.712827829E0
1.475165738E1	-2.574084663E-1	-4.720311016E-1	-1.887289424E0	1.962379639E0
1.476159037E1	-7.106688362E-1	-5.923422414E-1	-8.491063446E-1	1.255747232E0
1.477152337E1	-1.314043019E0	-6.758023278E-1	6.341387236E-1	1.607964478E0
1.478145638E1	-1.892760079E0	-1.204879450E0	1.983450978E0	2.994720853E0
1.479138937E1	-2.616772261E0	-2.029643397E0	2.454282231E0	4.121947435E0
1.480132237E1	-2.364891168E0	-2.262759168E0	1.848107232E0	3.758761715E0
1.481125537E1	-1.225907938E0	-1.247623766E0	1.261087857E0	2.156329733E0
1.482118838E1	-2.908644801E-1	-5.277844490E-1	7.253985572E-1	9.430597209E-1
1.483112137E1	3.176055515E-1	-5.668260156E-1	3.016341743E-1	7.163436280E-1
1.484105437E1	9.204336047E-1	-4.647064407E-1	1.103986475E-1	1.036985033E0
1.485098738E1	1.614833733E0	-3.880715168E-1	3.533004642E-1	1.697971939E0
1.486092037E1	2.123130435E0	-4.853512050E-1	1.052194762E0	2.418752252E0
1.487085337E1	2.648558310E0	-9.097754462E-1	2.012416623E0	3.448532028E0
1.488078638E1	3.698926402E0	-1.452636502E0	3.598109295E0	5.360839471E0
1.489071937E1	4.891704601E0	-2.160366820E0	5.146533276E0	7.421776301E0
1.490065237E1	6.173026017E0	-2.957695924E0	6.190584621E0	9.229168615E0
1.491058537E1	6.824795850E0	-3.571604159E0	5.815310905E0	9.651530220E0
1.492051838E1	6.870650885E0	-3.976484374E0	4.345404505E0	9.049906732E0
1.493045137E1	6.755639076E0	-4.183682799E0	2.162075815E0	8.235073341E0
1.494038437E1	6.786852683E0	-4.075825644E0	-3.303384483E-1	7.923562804E0
1.495031738E1	6.734386786E0	-3.786273864E0	-2.758683308E0	8.203546108E0
1.496025029E1	6.731583046E0	-3.813135973E0	-4.748212467E0	9.077430137E0
1.497018329E1	6.337315820E0	-4.214674504E0	-5.889503886E0	9.623476970E0
1.498011629E1	6.224736453E0	-4.799546635E0	-6.555120510E0	1.023487160E1
1.499004929E1	6.324234429E0	-4.971085231E0	-6.869363912E0	1.057808064E1
1.499998229E1	6.362508548E0	-5.032392118E0	-6.956241843E0	1.068624284E1
1.500991529E1	5.768664157E0	-4.556574360E0	-7.626766620E0	1.059280063E1
1.501984829E1	5.312613496E0	-4.420096253E0	-9.020325925E0	1.136342346E1
1.502978129E1	4.983680134E0	-5.011569014E0	-9.701020179E0	1.200261156E1
1.503971429E1	3.917188345E0	-5.451653852E0	-9.955132570E0	1.200706287E1
1.504964729E1	2.626365203E0	-5.434727917E0	-1.001277559E1	1.169143861E1
1.505958029E1	1.699127194E0	-4.846065913E0	-9.447221784E0	1.075273860E1
1.506951329E1	1.355493931E0	-4.310796005E0	-8.633446655E0	9.744574241E0
1.507944629E1	1.874065653E0	-3.808019659E0	-7.529481815E0	8.643276705E0
1.508937929E1	1.861544718E0	-3.443734615E0	-6.794380388E0	7.841445128E0
1.509931229E1	2.171720797E0	-3.371498113E0	-6.163752918E0	7.353585573E0
1.510924629E1	2.557568033E0	-3.146096136E0	-5.609271398E0	6.921199372E0
1.511917829E1	2.374042353E0	-3.073045701E0	-5.628843783E0	6.838389379E0
1.512911129E1	2.320675693E0	-3.253646312E0	-5.822761427E0	7.062315529E0
1.513904529E1	1.501777233E0	-3.473824972E0	-6.356069010E0	7.397459568E0
1.514897829E1	4.764864972E-1	-3.616330388E0	-6.884791206E0	7.791356417E0
1.515891129E1	-1.991547764E-1	-3.582302517E0	-7.157442194E0	8.006343280E0
1.516884429E1	-1.341002338E0	-3.605460414E0	-7.563192183E0	8.485252387E0
1.517877729E1	-2.153696170E0	-3.586866269E0	-7.809792071E0	8.859845880E0
1.518871029E1	-2.401433342E0	-3.155021326E0	-7.864535458E0	8.807494515E0
1.519864329E1	-2.460462446E0	-2.679888276E0	-7.583643989E0	8.411143369E0
1.520857629E1	-2.305064504E0	-2.313425145E0	-7.028951384E0	7.750575194E0
1.521850929E1	-2.005941709E0	-2.000538297E0	-6.396838136E0	6.996105614E0
1.522844229E1	-1.945159902E0	-1.762129188E0	-5.933638669E0	6.488205775E0
1.523837529E1	-1.881462674E0	-1.747386603E0	-5.681027843E0	6.234367577E0
1.524830829E1	-2.133211620E0	-1.829556355E0	-5.528878614E0	6.202126007E0
1.525824129E1	-2.329148893E0	-1.795593973E0	-5.311928203E0	6.071710921E0
1.526817429E1	-2.098303742E0	-1.453148280E0	-5.023317239E0	5.634557179E0
1.527810729E1	-1.316348577E0	-1.035420855E0	-4.934010960E0	5.210502287E0
1.528804029E1	-2.768036807E-1	-6.797224474E-1	-4.627691120E0	4.685527503E0
1.529797329E1	3.873242426E-1	-7.428501570E-1	-4.097764982E0	4.182526064E0
1.530790629E1	9.778439069E-1	-1.244385724E0	-4.082697292E0	4.378708910E0
1.531783929E1	1.632788193E0	-2.001973203E0	-4.553892242E0	5.235630673E0
1.532777229E1	2.281057298E0	-2.855412920E0	-4.993752548E0	6.188228328E0
1.533770529E1	2.769003936E0	-3.921243096E0	-4.845794018E0	6.820942008E0
1.534763829E1	3.553099768E0	-5.654737008E0	-4.480402097E0	8.042050207E0
1.535757129E1	3.849533721E0	-7.463575509E0	-3.432830728E0	9.072386458E0
1.536750429E1	3.669683892E0	-8.655229288E0	-6.775051832E-1	9.425422387E0
1.537743729E1	3.655012936E0	-9.051740091E0	1.702849531E0	9.909228767E0
1.538737029E1	3.337008312E0	-8.468623002E0	3.224108518E0	9.656504324E0
1.539730329E1	2.634748356E0	-7.032437494E0	3.990648669E0	8.504254983E0
1.540723629E1	1.889575685E0	-5.614698198E0	3.508762085E0	6.885255515E0
1.541716929E1	1.652474891E0	-4.488465407E0	2.835829425E0	5.560478712E0
1.542710229E1	9.307757943E-1	-4.350451237E0	3.166763120E0	5.460875223E0
1.543703529E1	1.038922862E-1	-5.429687033E0	4.777319030E0	7.232915871E0
1.544696829E1	-2.792986145E-1	-6.356268985E0	7.204588294E0	9.611776923E0
1.545690129E1	1.523620677E-1	-5.905010701E0	9.128661382E0	1.087312394E1
1.546683429E1	5.097517821E-1	-4.474251995E0	9.210206652E0	1.025215511E1
1.547676729E1	2.338895032E-1	-2.942828794E0	8.189247715E0	8.705097573E0
1.548670029E1	-1.452653021E-1	-2.152757108E0	6.952656330E0	7.279759283E0
1.549663329E1	-6.002862686E-1	-2.065661953E0	6.271898341E0	6.630536306E0
1.550656629E1	-7.762675792E-1	-2.318234626E0	6.592327513E0	7.031044387E0
1.551649929E1	-1.527804360E0	-2.985615209E0	7.340332575E0	8.070227175E0
1.552643229E1	-2.376470409E0	-3.480966761E0	7.529981167E0	8.629331236E0
1.553636529E1	-2.865357279E0	-4.129743404E0	6.578413478E0	8.278923651E0
1.554629829E1	-3.300959643E0	-4.897841839E0	4.878614147E0	7.660683079E0
1.555623129E1	-3.640921438E0	-5.447167869E0	2.821335931E0	7.133574360E0
1.556616429E1	-3.669354694E0	-5.555078818E0	1.014594827E0	6.734424044E0
1.557609729E1	-4.034670017E0	-5.173484847E0	-9.011275604E-2	6.561373935E0
1.558603029E1	-3.791545129E0	-4.496351547E0	-7.665045563E-1	5.931316964E0
1.559596329E1	-2.913951734E0	-3.303129544E0	-1.373306889E0	4.613865116E0
1.560589629E1	-2.327477759E0	-2.429716178E0	-2.127593615E0	3.980870258E0
1.561582929E1	-2.285052701E0	-2.358871459E0	-2.357992623E0	4.043002550E0
1.562576229E1	-2.219423552E0	-2.962683014E0	-1.536154768E0	4.007880115E0
1.563569529E1	-2.242335867E0	-3.946944240E0	-1.745934740E-1	4.542787895E0
1.564562829E1	-1.968458717E0	-4.407864755E0	1.406693906E0	5.028209340E0
1.565556129E1	-1.164870023E0	-4.460073667E0	2.275419705E0	5.140691988E0
1.566549429E1	-6.162719715E-1	-4.583751048E0	2.082025679E0	5.072020874E0
1.567542729E1	2.456298351E-2	-4.384498112E0	1.360404423E0	4.590765429E0
1.568536029E1	7.850343096E-1	-3.655871892E0	1.910513395E-1	3.744085839E0
1.569529329E1	1.644862109E0	-2.984859457E0	-5.314662945E-1	3.449262784E0
1.570522629E1	2.877893125E0	-2.609568492E0	-5.763802198E-1	3.927382170E0
1.571515929E1	4.180351056E0	-2.597259226E0	-3.016812444E-1	4.930730373E0
1.572509229E1	4.712287467E0	-2.479177337E0	-5.676354164E-1	5.354828046E0
1.573502529E1	4.984628552E0	-1.627402469E0	-2.032988589E0	5.623877951E0
1.574495829E1	5.846850786E0	-7.164067820E-1	-3.434822289E0	6.818864052E0
1.575489129E1	6.461413617E0	3.109976862E-2	-4.279690280E0	7.750263351E0
1.576482429E1	6.348990955E0	5.905431262E-1	-5.145108894E0	8.193324897E0
1.577475729E1	6.398012257E0	8.363927436E-1	-5.312357973E0	8.357945974E0
1.578469029E1	7.060238666E0	3.631431554E-1	-5.299912759E0	8.835605142E0
1.579462329E1	7.481857998E0	-2.438617833E-1	-5.468753450E0	9.270648951E0
1.580455629E1	7.709113542E0	-8.096209744E-1	-5.695990283E0	9.619263124E0
1.581448929E1	7.778476138E0	-1.736513706E0	-5.988351066E0	9.968977850E0
1.582442229E1	7.549528994E0	-2.951505477E0	-6.263578337E0	1.024398293E1
1.583435529E1	7.044274598E0	-4.310327936E0	-6.787830337E0	1.068996596E1
1.584428829E1	6.318771375E0	-5.296970440E0	-6.965806718E0	1.079385153E1
1.585422129E1	5.511009523E0	-6.131011434E0	-6.865790679E0	1.072844857E1
1.586415429E1	4.582540675E0	-6.698280814E0	-7.005680051E0	1.072129646E1
1.587408729E1	3.836392103E0	-6.747603832E0	-7.107659000E0	1.052458447E1
1.588402029E1	3.408175358E0	-6.701814287E0	-6.736562535E0	1.009511014E1
1.589395329E1	2.977667089E0	-6.653713337E0	-6.313355100E0	9.643487703E0
1.590388629E1	2.859897734E0	-6.577114227E0	-6.017548553E0	9.362069065E0
1.591381929E1	2.517789425E0	-6.497733012E0	-6.070443050E0	9.241757231E0
1.592375229E1	1.753337022E0	-6.426898087E0	-6.566556494E0	9.354083276E0
1.593368529E1	1.410847768E0	-6.258885947E0	-6.752080461E0	9.314222204E0
1.594361829E1	1.185384979E0	-6.160496019E0	-7.207263980E0	9.555181988E0
1.595355129E1	6.682648283E-1	-5.849514778E0	-8.026271782E0	9.954116723E0
1.596348467E1	2.724312790E-2	-5.189449500E0	-9.083421475E0	1.046134188E1
1.597341767E1	-9.502552816E-1	-4.457419615E0	-1.002716442E1	1.101433616E1
1.598335067E1	-1.607088219E0	-3.591580878E0	-1.074820095E1	1.144578567E1
1.599328367E1	-1.809057479E0	-2.731764189E0	-1.087777876E1	1.136051475E1
1.600321667E1	-1.678641474E0	-2.481103410E0	-1.026892691E1	1.069694214E1
1.601314967E1	-1.407671852E0	-2.603588544E0	-9.257393682E0	9.719030360E0
1.602308267E1	-1.296025701E0	-2.812721813E0	-8.318036149E0	8.875855564E0
1.603301567E1	-1.225468812E0	-2.944843744E0	-7.699164505E0	8.333727411E0
1.604294867E1	-1.338350480E0	-2.948221681E0	-7.034064775E0	7.743465654E0
1.605288167E1	-1.448390400E0	-2.812272747E0	-6.546669529E0	7.270873034E0
1.606281467E1	-1.470079477E0	-2.721045658E0	-6.379767190E0	7.089897922E0
1.607274767E1	-1.235012053E0	-2.696595526E0	-5.971468400E0	6.667482063E0
1.608268067E1	-6.235944396E-1	-2.544248661E0	-5.363206530E0	5.968756617E0
1.609261367E1	3.152853763E-1	-2.385569846E0	-5.010847467E0	5.558681561E0
1.610254667E1	1.099287068E0	-2.752610975E0	-4.763733609E0	5.610566560E0
1.611247967E1	1.587347726E0	-3.863713219E0	-4.643827096E0	6.246045368E0
1.612241267E1	1.601548859E0	-5.238203584E0	-4.848559751E0	7.315207939E0
1.613234567E1	1.150506338E0	-6.250303988E0	-5.306018422E0	8.279118085E0
1.614227867E1	1.374147134E0	-6.647271459E0	-5.187055065E0	8.542835504E0
1.615221167E1	2.476649001E0	-6.840294480E0	-4.623693963E0	8.619858741E0
1.616214467E1	4.266484051E0	-7.533060896E0	-3.509401186E0	9.341615990E0
1.617207767E1	5.312175540E0	-8.290299296E0	-1.812164397E0	1.001160383E1
